Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Customer_Status_Predicted
16313-GUJ,Male,51,No,Gujarat,4,30,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102.8,2110.15,0.0,0,350.07,2460.22,Churned,Competitor,Competitor had better devices,1.0
67100-KER,Female,68,Yes,Kerala,10,10,Deal 4,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,95.15,1789.25,0.0,120,624.53,2533.78,Churned,Price,Long distance charges,1.0
92527-KAR,Female,40,No,Karnataka,7,16,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.05,20.05,0.0,0,3.23,23.28,Joined,,,1.0
79822-JAM,Male,41,Yes,Jammu & Kashmir,12,28,,Yes,Yes,Yes,Cable,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,62.05,118.3,0.0,0,74.58,192.88,Churned,Competitor,Competitor made better offer,1.0
61945-AND,Female,64,Yes,Andhra Pradesh,14,17,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.3,19.3,0.0,0,49.2,68.5,Churned,Dissatisfaction,Service dissatisfaction,1.0
15010-KER,Female,39,Yes,Kerala,10,30,,Yes,No,Yes,Cable,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,45.0,96.45,0.0,30,34.5,160.95,Churned,Competitor,Competitor had better devices,1.0
23132-PUN,Female,36,Yes,Punjab,0,15,,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,52.2,52.2,0.0,0,34.04,86.24,Churned,Competitor,Competitor made better offer,1.0
33910-TEL,Female,63,No,Telangana,4,30,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.55,61.05,0.0,0,122.94,183.99,Joined,,,1.0
61025-KER,Female,58,Yes,Kerala,1,21,,Yes,No,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,57.45,990.85,15.73,0,51.48,1026.6,Churned,Competitor,Competitor had better devices,1.0
33928-MAH,Female,70,No,Maharashtra,11,18,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.55,179.25,0.0,0,43.14,222.39,Churned,Competitor,Competitor had better devices,1.0
21542-WES,Female,59,Yes,West Bengal,2,8,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.1,70.1,0.0,0,46.17,116.27,Churned,Competitor,Competitor offered higher download speeds,1.0
36962-WES,Male,76,No,West Bengal,10,25,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,84.8,906.85,0.0,0,45.1,951.95,Churned,Price,Extra data charges,1.0
57012-TAM,Female,78,Yes,Tamil Nadu,11,29,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,45.2,45.2,0.0,0,49.34,94.54,Joined,,,1.0
18706-TAM,Female,82,Yes,Tamil Nadu,12,2,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.6,195.05,0.0,0,63.82,258.87,Churned,Price,Long distance charges,1.0
46190-GUJ,Male,27,Yes,Gujarat,0,36,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Mailed Check,55.55,55.55,0.0,30,33.32,118.87,Joined,,,1.0
33250-PUN,Male,54,No,Punjab,14,33,,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,24.75,24.75,0.0,0,0.0,24.75,Churned,Competitor,Competitor had better devices,1.0
36628-GUJ,Female,44,Yes,Gujarat,7,1,Deal 5,Yes,No,Yes,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.15,194.55,0.0,0,53.16,247.71,Joined,,,1.0
52526-JAM,Female,25,Yes,Jammu & Kashmir,2,36,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.5,20.5,0.0,0,19.85,40.35,Churned,Attitude,Attitude of support person,1.0
17488-PUN,Female,34,No,Punjab,3,5,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.65,302.35,0.0,0,94.0,396.35,Stayed,,,1.0
65899-UTT,Male,45,No,Uttar Pradesh,0,14,,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.1,50.1,0.0,0,46.49,96.59,Churned,Other,Don't know,1.0
42264-UTT,Female,73,No,Uttar Pradesh,6,21,,Yes,Yes,Yes,Cable,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.6,360.1,0.0,0,26.72,386.82,Churned,Competitor,Competitor had better devices,1.0
96872-TAM,Male,42,No,Tamil Nadu,12,31,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.4,70.4,0.0,0,29.63,100.03,Churned,Competitor,Competitor had better devices,1.0
44198-TEL,Female,49,Yes,Telangana,3,24,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Mailed Check,19.45,19.45,0.0,0,28.73,48.18,Churned,Competitor,Competitor made better offer,1.0
19006-KAR,Female,23,Yes,Karnataka,4,1,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,70.4,281.0,0.0,70,164.48,515.48,Churned,Competitor,Competitor had better devices,1.0
46730-ASS,Female,18,No,Assam,5,4,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.75,144.8,0.0,0,87.12,231.92,Joined,,,1.0
47492-AND,Female,30,Yes,Andhra Pradesh,15,24,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,20.15,20.15,0.0,0,18.63,38.78,Joined,,,1.0
28765-UTT,Male,81,Yes,Uttar Pradesh,2,3,,No,,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,59.9,2816.65,0.0,150,0.0,2966.65,Churned,Competitor,Competitor offered higher download speeds,1.0
71710-GUJ,Female,41,Yes,Gujarat,12,2,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.2,20.2,0.0,0,11.25,31.45,Churned,Competitor,Competitor made better offer,1.0
18475-TAM,Male,37,No,Tamil Nadu,7,19,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,110.85,5275.8,4.93,0,893.94,6164.81,Churned,Price,Price too high,1.0
22656-ODI,Female,34,Yes,Odisha,4,34,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99.5,5961.1,0.0,0,634.84,6595.94,Churned,Competitor,Competitor offered more data,1.0
72648-JAM,Female,70,Yes,Jammu & Kashmir,13,15,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,81.0,371.65,40.64,10,236.4,577.41,Churned,Competitor,Competitor made better offer,1.0
34580-MAH,Male,62,No,Maharashtra,6,32,Deal 5,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,60.0,60.0,0.0,10,43.48,113.48,Churned,Attitude,Attitude of service provider,1.0
62663-TAM,Female,23,Yes,Tamil Nadu,13,11,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,103.25,5037.55,0.0,0,305.28,5342.83,Churned,Attitude,Attitude of service provider,1.0
78566-JAM,Female,54,Yes,Jammu & Kashmir,15,28,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.9,19.9,0.0,0,36.63,56.53,Churned,Competitor,Competitor made better offer,1.0
49975-MAD,Female,77,Yes,Madhya Pradesh,3,25,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.55,3734.25,0.0,0,1800.82,5535.07,Churned,Dissatisfaction,Service dissatisfaction,1.0
25268-TAM,Male,67,Yes,Tamil Nadu,15,21,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,68.95,68.95,0.0,0,21.65,90.6,Churned,Dissatisfaction,Limited range of services,1.0
55696-WES,Male,24,Yes,West Bengal,7,3,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.9,324.3,0.0,0,172.24,496.54,Churned,Competitor,Competitor had better devices,1.0
16346-HAR,Female,74,Yes,Haryana,2,18,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.7,93.7,0.0,0,82.86,176.56,Churned,Competitor,Competitor offered more data,1.0
87534-TAM,Female,49,Yes,Tamil Nadu,13,15,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-7.0,1676.95,0.0,0,769.12,2446.07,Churned,Competitor,Competitor had better devices,1.0
55046-BIH,Female,51,Yes,Bihar,3,6,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,81.0,818.05,0.0,0,495.0,1313.05,Churned,Attitude,Attitude of support person,1.0
82868-MAD,Female,22,Yes,Madhya Pradesh,4,4,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.2,2983.8,0.0,0,351.9,3335.7,Churned,Dissatisfaction,Service dissatisfaction,1.0
36832-UTT,Male,31,No,Uttar Pradesh,11,1,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.15,2265.25,0.0,0,754.87,3020.12,Churned,Attitude,Attitude of support person,1.0
73644-CHH,Female,70,Yes,Chhattisgarh,8,22,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.15,1520.9,0.0,0,236.4,1757.3,Churned,Attitude,Attitude of support person,1.0
32630-KAR,Male,65,Yes,Karnataka,0,16,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.45,1058.6,0.0,0,284.44,1343.04,Churned,Price,Long distance charges,1.0
99629-UTT,Female,77,No,Uttar Pradesh,11,24,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.6,819.4,0.0,0,323.6,1143.0,Churned,Attitude,Attitude of support person,1.0
69203-PUN,Female,68,No,Punjab,12,9,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.8,2043.45,0.0,0,207.75,2251.2,Churned,Price,Extra data charges,1.0
43023-BIH,Male,69,No,Bihar,4,11,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.05,86.05,0.0,0,38.78,124.83,Churned,Competitor,Competitor had better devices,1.0
67175-HAR,Female,61,No,Haryana,0,8,,Yes,Yes,Yes,Cable,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,96.05,4399.5,0.0,80,284.28,4763.78,Churned,Price,Extra data charges,1.0
43916-AND,Male,41,Yes,Andhra Pradesh,9,13,,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,94.65,2649.15,0.0,0,1174.21,3823.36,Churned,Other,Don't know,1.0
14268-UTT,Male,68,Yes,Uttar Pradesh,7,18,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.0,86.0,0.0,0,28.82,114.82,Churned,Competitor,Competitor made better offer,1.0
24498-MAH,Female,76,No,Maharashtra,3,32,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.5,2868.15,0.0,0,234.21,3102.36,Churned,Price,Extra data charges,1.0
22520-TAM,Female,32,No,Tamil Nadu,9,12,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.9,44.9,0.0,0,41.78,86.68,Churned,Dissatisfaction,Lack of self-service on Website,1.0
21857-JHA,Female,30,Yes,Jharkhand,5,30,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,104.0,7250.15,0.0,0,853.3,8103.45,Churned,Attitude,Attitude of service provider,1.0
91505-HAR,Female,35,No,Haryana,7,26,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.1,44.1,0.0,0,4.41,48.51,Churned,Competitor,Competitor made better offer,1.0
68126-KAR,Female,71,Yes,Karnataka,10,21,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.65,69.65,0.0,0,31.13,100.78,Churned,Attitude,Attitude of service provider,1.0
21036-TAM,Male,67,Yes,Tamil Nadu,12,23,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.35,2238.5,0.0,0,779.76,3018.26,Churned,Competitor,Competitor had better devices,1.0
27501-TEL,Female,33,No,Telangana,5,26,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Mailed Check,20.0,20.0,0.0,0,46.77,66.77,Churned,Attitude,Attitude of service provider,1.0
78937-TAM,Male,41,Yes,Tamil Nadu,12,27,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.75,2347.9,19.67,0,191.68,2519.91,Churned,Other,Don't know,1.0
14750-KAR,Female,77,Yes,Karnataka,15,31,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,87.1,713.6,0.0,0,312.08,1025.68,Stayed,,,1.0
59649-UTT,Female,39,Yes,Uttar Pradesh,5,20,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Mailed Check,19.8,19.8,0.0,0,9.66,29.46,Churned,Price,Long distance charges,1.0
64780-JAM,Male,76,Yes,Jammu & Kashmir,12,24,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Mailed Check,19.95,214.75,0.0,0,324.94,539.69,Churned,Competitor,Competitor made better offer,1.0
71858-KAR,Female,37,No,Karnataka,8,20,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Mailed Check,20.15,20.15,0.0,0,21.59,41.74,Churned,Attitude,Attitude of support person,1.0
98252-MAH,Female,77,Yes,Maharashtra,3,5,,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,98.65,2862.75,0.0,0,608.42,3471.17,Churned,Attitude,Attitude of support person,1.0
26882-KER,Female,55,Yes,Kerala,8,23,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Mailed Check,19.35,126.05,0.0,0,158.8,284.85,Churned,Competitor,Competitor made better offer,1.0
56718-UTT,Male,34,No,Uttar Pradesh,2,34,,No,,Yes,DSL,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,41.6,470.6,0.0,0,0.0,470.6,Churned,Competitor,Competitor offered higher download speeds,1.0
57776-WES,Male,25,Yes,West Bengal,7,27,,Yes,Yes,Yes,Cable,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.35,661.25,0.0,10,285.03,956.28,Churned,Dissatisfaction,Network reliability,1.0
32749-UTT,Female,58,No,Uttar Pradesh,13,12,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.6,94.6,0.0,0,1.17,95.77,Churned,Other,Don't know,1.0
44700-DEL,Female,48,No,Delhi,10,19,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.6,84.6,0.0,0,7.34,91.94,Joined,,,1.0
19956-AND,Male,26,Yes,Andhra Pradesh,14,31,,Yes,No,Yes,DSL,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Credit Card,53.4,188.7,0.0,0,143.04,331.74,Churned,Other,Don't know,1.0
12149-JAM,Female,66,Yes,Jammu & Kashmir,7,26,Deal 5,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.5,453.75,0.0,0,184.4,638.15,Churned,Competitor,Competitor made better offer,1.0
68542-TEL,Male,52,Yes,Telangana,15,14,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.65,220.1,0.0,0,118.14,338.24,Churned,Competitor,Competitor offered higher download speeds,1.0
12337-MAH,Male,28,No,Maharashtra,11,8,Deal 4,Yes,Yes,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,58.6,939.7,0.0,0,221.85,1161.55,Churned,Dissatisfaction,Service dissatisfaction,1.0
25517-RAJ,Female,40,No,Rajasthan,4,10,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,91.45,171.45,0.0,10,98.82,280.27,Joined,,,1.0
36423-MAH,Male,66,Yes,Maharashtra,3,17,,Yes,No,Yes,Cable,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,53.55,53.55,0.0,0,1.59,55.14,Churned,Price,Lack of affordable download/upload speed,1.0
33391-MAH,Female,35,Yes,Maharashtra,5,11,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,88.95,355.2,0.0,40,193.28,588.48,Churned,Dissatisfaction,Network reliability,1.0
12370-JAM,Female,49,Yes,Jammu & Kashmir,2,29,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.95,381.3,0.0,0,16.56,397.86,Churned,Competitor,Competitor made better offer,1.0
79342-KAR,Female,39,Yes,Karnataka,5,22,,Yes,No,Yes,DSL,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,64.4,195.65,0.0,0,114.15,309.8,Joined,,,1.0
64348-TEL,Female,66,Yes,Telangana,2,35,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.4,3496.3,0.0,0,1389.15,4885.45,Churned,Competitor,Competitor offered more data,1.0
25564-KER,Female,37,No,Kerala,14,9,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.6,80.55,0.0,0,60.38,140.93,Churned,Price,Lack of affordable download/upload speed,1.0
66919-JAM,Female,47,No,Jammu & Kashmir,11,34,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,94.55,2724.6,0.0,0,299.43,3024.03,Churned,Competitor,Competitor made better offer,1.0
74804-WES,Female,46,No,West Bengal,0,5,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,69.6,207.4,0.0,20,86.91,314.31,Joined,,,1.0
45561-MAH,Female,44,Yes,Maharashtra,6,7,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Mailed Check,20.0,40.9,0.0,0,86.54,127.44,Joined,,,1.0
39603-RAJ,Female,81,Yes,Rajasthan,10,7,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.35,75.35,0.0,0,28.49,103.84,Churned,Attitude,Attitude of support person,1.0
84599-MAH,Female,61,No,Maharashtra,14,24,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.65,5551.15,0.0,0,1385.0,6936.15,Churned,Competitor,Competitor had better devices,1.0
47080-HAR,Female,49,Yes,Haryana,11,18,Deal 4,No,,Yes,DSL,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,29.5,255.25,0.0,40,0.0,295.25,Churned,Dissatisfaction,Service dissatisfaction,1.0
84121-JAM,Male,69,Yes,Jammu & Kashmir,6,22,Deal 2,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,82.45,4350.1,0.0,0,652.32,5002.42,Churned,Competitor,Competitor made better offer,1.0
84298-TAM,Male,37,No,Tamil Nadu,5,23,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.35,451.1,0.0,10,103.25,564.35,Churned,Competitor,Competitor had better devices,1.0
73187-MAH,Male,30,No,Maharashtra,6,14,,Yes,No,Yes,Cable,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,44.75,270.95,0.0,10,246.96,527.91,Churned,Dissatisfaction,Network reliability,1.0
16444-BIH,Female,24,Yes,Bihar,10,4,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,-2.0,140.7,0.0,0,72.12,212.82,Churned,Dissatisfaction,Service dissatisfaction,1.0
53697-TAM,Male,73,Yes,Tamil Nadu,15,11,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.05,20.05,0.0,0,19.87,39.92,Churned,Price,Long distance charges,1.0
28681-HAR,Female,33,No,Haryana,4,2,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.55,75.55,0.0,0,7.11,82.66,Joined,,,1.0
21265-JAM,Male,66,No,Jammu & Kashmir,3,4,Deal 5,Yes,No,Yes,Cable,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,-9.0,50.15,0.0,0,39.78,89.93,Churned,Competitor,Competitor made better offer,1.0
72082-HAR,Female,53,Yes,Haryana,15,36,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.6,20.6,0.0,0,47.26,67.86,Churned,Price,Long distance charges,1.0
81650-UTT,Male,46,No,Uttar Pradesh,5,22,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.35,323.25,0.0,0,41.49,364.74,Churned,Dissatisfaction,Poor expertise of online support,1.0
21282-JAM,Female,37,Yes,Jammu & Kashmir,4,17,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.35,75.35,0.0,10,32.82,118.17,Churned,Competitor,Competitor made better offer,1.0
36339-UTT,Female,54,No,Uttar Pradesh,14,7,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.9,45.75,0.0,0,124.08,169.83,Joined,,,1.0
73108-GUJ,Female,38,Yes,Gujarat,6,12,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.25,36.8,0.0,0,31.66,68.46,Joined,,,1.0
42767-WES,Female,57,Yes,West Bengal,9,21,Deal 2,No,,Yes,Cable,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.8,3027.4,0.0,0,0.0,3027.4,Churned,Competitor,Competitor offered more data,1.0
29708-KAR,Male,36,Yes,Karnataka,7,7,,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.3,45.3,0.0,0,26.41,71.71,Churned,Competitor,Competitor had better devices,1.0
86703-WES,Female,54,Yes,West Bengal,14,35,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,20.65,20.65,0.0,0,1.47,22.12,Joined,,,1.0
95720-RAJ,Female,43,Yes,Rajasthan,5,2,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.45,6144.55,0.0,0,1623.42,7767.97,Churned,Dissatisfaction,Product dissatisfaction,1.0
92494-MAH,Female,39,Yes,Maharashtra,11,19,,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,91.15,168.5,0.0,10,93.56,272.06,Joined,,,1.0
44558-AND,Female,36,Yes,Andhra Pradesh,11,2,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,91.5,242.95,0.0,10,94.83,347.78,Churned,Competitor,Competitor offered higher download speeds,1.0
95305-BIH,Male,72,No,Bihar,15,31,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,110.75,4687.9,0.0,0,624.36,5312.26,Churned,Competitor,Competitor made better offer,1.0
43670-BIH,Female,45,Yes,Bihar,2,20,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,45.95,45.95,0.0,0,46.17,92.12,Churned,Competitor,Competitor had better devices,1.0
49982-UTT,Female,35,Yes,Uttar Pradesh,3,28,,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.5,791.75,0.0,0,427.68,1219.43,Churned,Competitor,Competitor made better offer,1.0
79427-KAR,Male,67,Yes,Karnataka,12,21,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.1,141.65,0.0,0,69.98,211.63,Joined,,,1.0
26448-BIH,Female,57,No,Bihar,10,21,Deal 5,Yes,No,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.3,244.1,0.0,0,116.97,361.07,Joined,,,1.0
